id,article_id,article_name,number_requested,created_at,article_type,language,original_article_id,news_blob_uri
883,70def97a-7c20-423a-8c0c-7efa0189a789,"“Whoever I see in the in the romantic setting of a garden of blooming flowers would appear adorable to me”, I chanted with a subdued voice a lyric from a popular Bengali song to",1,2025-12-05 18:06:49.56829,Technology,en,,news/70def97a-7c20-423a-8c0c-7efa0189a789.zip
884,b5fceecd-7ae6-41f3-913a-c48ad7645d0f,What clever and funny tactics have you used to get out of a ticket,1,2025-12-05 18:06:58.473088,Technology,en,,news/b5fceecd-7ae6-41f3-913a-c48ad7645d0f.zip
885,ff37ca25-81be-4bb6-a924-97373fc8dac1,CONTENT: The most awesome to date for me still is New York’s Natural Museum because I thought their Papua New Guinea Collection to have been rather substantial and impressive,1,2025-12-05 18:07:08.525435,Business and Investment,en,,news/ff37ca25-81be-4bb6-a924-97373fc8dac1.zip
886,edfceff9-2e68-440b-bb73-3a6619103cba,What’s the most illegal thing you did as a kid that felt like a major heist,1,2025-12-07 17:42:17.715802,Technology,en,,news/edfceff9-2e68-440b-bb73-3a6619103cba.zip
887,7860f440-8d22-4b56-a4cf-e51d47daa6ba,Gymshark: Ben Francis. From pizza delivery to billion-dollar fitness brand.,1,2025-12-22 16:50:01.48058,Lifestyle and Entertainment,en,,news/7860f440-8d22-4b56-a4cf-e51d47daa6ba.zip
888,f1c03d9f-ef3b-4842-855d-29b341a64ae0,Advice Line with Anthony Casalena of Squarespace,1,2025-12-22 16:50:57.855431,Technology,en,,news/f1c03d9f-ef3b-4842-855d-29b341a64ae0.zip
890,e3fa828e-e459-4019-9a02-543474a8cb8e,ARTICLE: I want the friendship back by their response,1,2025-12-22 16:52:13.099363,Business and Investment,en,,news/e3fa828e-e459-4019-9a02-543474a8cb8e.zip
891,49ea3a53-0f26-4bb2-a5a9-1e8a600f702c,"ARTICLE: With enhanced health care subsidies set to expire, Trump again wants to replace Obamacare by many congressional Republicans",1,2025-12-22 16:52:21.521795,News and Politics,en,,news/49ea3a53-0f26-4bb2-a5a9-1e8a600f702c.zip
892,5f77e30e-2b48-4ec1-904e-3bb09c716f39,"Let’s start up at around 18,000 feet, where a strong flow from the northwest continues to carve out what we call a trough of low pressure to start the work week",1,2025-12-22 16:52:31.308969,Technology,en,,news/5f77e30e-2b48-4ec1-904e-3bb09c716f39.zip
894,fc8e3ffa-6e5c-4233-9165-87c0c17158bc,ARTICLE: City of Quincy dedicates new park to hometown president John Quincy Adams by sculptor Sergey Eylanbekov. He also created the city’s statues of John Hancock,1,2025-12-22 16:52:48.766318,News and Politics,en,,news/fc8e3ffa-6e5c-4233-9165-87c0c17158bc.zip
895,c6ef3e34-bf51-4450-9f7a-313ebac329d1,"ARTICLE: Under ICE crackdown, thousands of students have left Mass by his mother outside of Stacy Middle School in Milford. Three weeks later",1,2025-12-22 16:52:56.200702,Education and Learning,en,,news/c6ef3e34-bf51-4450-9f7a-313ebac329d1.zip
896,df56c3bb-3de0-489e-9149-26bd5508326c,Ranking the 10 best Ken Burns documentary series by Hal Holbrook,1,2025-12-22 16:53:05.209555,Lifestyle and Entertainment,en,,news/df56c3bb-3de0-489e-9149-26bd5508326c.zip
897,19d15157-51cf-417e-b23b-23ca90bb0da8,"ARTICLE: These two guys in Eastern Massachusetts set world records over and over, and became close friends along the way by the lessons he’s learned on his record-setting quest. Cooper read the drafts and offered suggestions.) When they tell the story of ",1,2025-12-22 16:53:14.875112,Others,en,,news/19d15157-51cf-417e-b23b-23ca90bb0da8.zip
898,6316804b-ef4b-471e-99a3-e9096a37c4ac,What is the most valuable skill you learned without realizing it at the time,1,2025-12-22 16:53:36.414604,Education and Learning,en,,news/6316804b-ef4b-471e-99a3-e9096a37c4ac.zip
899,c60f2c30-e530-4ceb-b637-34b866c4339f,CONTENT: When I was working I had to send email stats to an obnoxious and strict manager before I left for the day,1,2025-12-22 16:53:47.106556,Technology,en,,news/c60f2c30-e530-4ceb-b637-34b866c4339f.zip
900,4ce88594-d19d-4832-aa1e-970e71352352,What is the most valuable skill you learned without realizing it at the time,1,2025-12-22 16:53:55.213762,Education and Learning,en,,news/4ce88594-d19d-4832-aa1e-970e71352352.zip
902,d0f49e29-29fd-4bcf-a583-e2aa02f1a074,"Read full story Chapin Road drain extension saga ends quietly with petition withdrawal The Chapin Road drainage drama has ended abruptly—and rather anticlimactically—as a proposal to extend drainage for a planned construction on Homer Street is no more, p",1,2025-12-22 17:59:45.107228,Technology,en,,news/d0f49e29-29fd-4bcf-a583-e2aa02f1a074.zip
903,98d6a672-bc52-4e65-a1b6-53b59c981f22,ARTICLE: Oliver announces City Council committee assignments - Newton Beacon by Dan Atkinson Newton City Council President-elect John Oliver and Vice President David Kalis (who was recently elected to another term in that role) announced their picks for t,1,2025-12-22 17:59:52.129303,News and Politics,en,,news/98d6a672-bc52-4e65-a1b6-53b59c981f22.zip
904,f41e23cb-ec71-441b-ba1d-be893deb7ef6,ARTICLE: Chapin Road drain extension saga ends quietly with petition withdrawal - Newton Beacon by your neighbors and foundations,1,2025-12-22 18:00:01.44039,Technology,en,,news/f41e23cb-ec71-441b-ba1d-be893deb7ef6.zip
905,16a2ce29-11b9-46cb-bbec-701b4d41e30c,ARTICLE: Newton Free Library director leaving for Brookline - Newton Beacon by Bryan McGonigle Jill Mercurio,1,2025-12-22 18:00:10.51123,Education and Learning,en,,news/16a2ce29-11b9-46cb-bbec-701b4d41e30c.zip
907,b0963895-c141-4ae2-8feb-b5ddd9a720d9,"ARTICLE: In Brief: ADA coordinator farewell, Upper Falls oral history grants and more - Newton Beacon by Joe Hunter Farewell",1,2025-12-22 18:00:25.835295,Education and Learning,en,,news/b0963895-c141-4ae2-8feb-b5ddd9a720d9.zip
908,9e93df7c-aa33-42fc-b39e-626a480c2068,ARTICLE: Five things to do in Newton this weekend - Newton Beacon by your neighbors and foundations,1,2025-12-22 18:00:36.548103,Business and Investment,en,,news/9e93df7c-aa33-42fc-b39e-626a480c2068.zip
1019,46e26f87-2fbc-4513-a8ba-a5289342e5db,ARTICLE: The Intelligence Stack: What to Buy by type,1,2026-05-28 21:14:38.902973,Lifestyle and Entertainment,en,,news/46e26f87-2fbc-4513-a8ba-a5289342e5db.zip
913,a30f0351-a164-4e16-a406-73c1971321a6,"Read full story Chapin Road drain extension saga ends quietly with petition withdrawal The Chapin Road drainage drama has ended abruptly—and rather anticlimactically—as a proposal to extend drainage for a planned construction on Homer Street is no more, p",1,2025-12-23 19:22:49.702211,Technology,en,,news/a30f0351-a164-4e16-a406-73c1971321a6.zip
914,6f0d25b9-bc06-4893-b43a-0a15c4244048,"СТАТЬЯ: Вкратце: прощание с координатором ADA, гранты на устную историю в Верхнем Фолсе и многое другое — Newton Beacon от Джо Хантера Фэрвелл",1,2025-12-24 01:17:26.985618,Education and Learning,en,,news/6f0d25b9-bc06-4893-b43a-0a15c4244048.zip
916,d8a366b3-c91f-4f8a-9cab-b30e044f4604,СТАТЬЯ: Директор Свободной библиотеки Ньютона отправляется в Бруклин — Newton Beacon от Брайана Макгонигла Джилл Меркурио,1,2025-12-24 01:17:39.664606,Education and Learning,en,,news/d8a366b3-c91f-4f8a-9cab-b30e044f4604.zip
917,0f567483-2e81-4bfd-a946-34b659c44764,СТАТЬЯ: Сага о продлении канализации на Чапин-роуд спокойно закончилась отзывом петиции «Newton Beacon» вашими соседями и фондами,1,2025-12-24 01:17:45.856904,Technology,en,,news/0f567483-2e81-4bfd-a946-34b659c44764.zip
918,5fb1b9dd-ac82-4555-8f6e-650a53e339c4,ARTÍCULO: Cinco cosas que hacer en Newton este fin de semana: Newton Beacon de sus vecinos y fundaciones,1,2025-12-24 02:33:54.03665,Business and Investment,en,,news/5fb1b9dd-ac82-4555-8f6e-650a53e339c4.zip
919,4ed07278-3ccc-4a5c-8a97-8b2198e843b4,文章：本周末在牛顿要做的五件事——你的邻居和基金会写的《牛顿灯塔》,1,2025-12-24 02:34:03.129453,Business and Investment,en,,news/4ed07278-3ccc-4a5c-8a97-8b2198e843b4.zip
920,df54afb8-204a-4ce1-8bc8-61f4a0c32045,"ARTÍCULO: En resumen: despedida del coordinador de la ADA, becas de historia oral en Upper Falls y más - Newton Beacon de Joe Hunter Farewell",1,2025-12-24 02:34:12.900126,Education and Learning,en,,news/df54afb8-204a-4ce1-8bc8-61f4a0c32045.zip
921,675a8488-76ec-483e-8197-2c5e79f5ef32,文章：简而言之：ADA 协调员告别、Upper Falls 口述历史补助金等——乔·亨特的《告别》的《牛顿灯塔》,1,2025-12-24 02:34:21.809092,Education and Learning,en,,news/675a8488-76ec-483e-8197-2c5e79f5ef32.zip
922,74557be5-8bbc-4b36-8884-a318fd4f6529,ARTÍCULO: MassDOT presenta una demanda contra la empresa por el accidente de Newton Beacon en 2022 cometido por uno de sus conductores que dañó el paso elevado de la I-90 de Auburn Street en Newton. El estado no solo tuvo que reparar el puente,1,2025-12-24 02:34:31.983687,News and Politics,en,,news/74557be5-8bbc-4b36-8884-a318fd4f6529.zip
923,45607f43-0c54-40d2-a407-b23b88d10d29,文章：MassDOT就2022年牛顿坠机事故对该公司提起诉讼，该坠机事故是其一名司机损坏了牛顿的奥本街I-90立交桥。该州不仅要修复这座桥,1,2025-12-24 02:34:41.502879,News and Politics,en,,news/45607f43-0c54-40d2-a407-b23b88d10d29.zip
924,17312fe5-b596-4229-b2fe-fca08534d814,ARTÍCULO: El director de la Biblioteca Libre de Newton se marcha a Brookline - Newton Beacon de Bryan McGonigle Jill Mercurio,1,2025-12-24 02:35:09.228319,Education and Learning,en,,news/17312fe5-b596-4229-b2fe-fca08534d814.zip
925,4826378e-b9bd-4009-81c9-281ee18a6b56,文章：牛顿自由图书馆馆长前往布鲁克林——牛顿灯塔作者 Bryan McGonigle Jill Mercurio,1,2025-12-24 02:35:17.311584,Education and Learning,en,,news/4826378e-b9bd-4009-81c9-281ee18a6b56.zip
926,f6a351a4-b15e-4aef-92cc-3baac06fb241,ARTÍCULO: La saga de la extensión del desagüe de Chapin Road termina silenciosamente con la retirada de la petición: Newton Beacon de sus vecinos y fundaciones,1,2025-12-24 02:35:27.004045,Technology,en,,news/f6a351a4-b15e-4aef-92cc-3baac06fb241.zip
927,41cce815-93f6-4302-aa5a-5f23ab80eed9,文章：Chapin Road 排水管扩建传奇以撤回请愿书而悄然结束——邻居和基金会的 Newton Beacon,1,2025-12-24 02:35:37.064951,Technology,en,,news/41cce815-93f6-4302-aa5a-5f23ab80eed9.zip
929,5b916902-c7c7-4029-9e12-4801de77e5bf,ARTICLE : Cinq choses à faire à Newton ce week-end - Newton Beacon par vos voisins et vos fondations,1,2025-12-24 02:49:12.739956,Business and Investment,en,,news/5b916902-c7c7-4029-9e12-4801de77e5bf.zip
930,2b1c9cd4-aa9c-4afa-8e5f-1d284ea9794c,ARTICLE : Le directeur de la Newton Free Library part pour Brookline - Newton Beacon de Bryan McGonigle Jill Mercurio,1,2025-12-24 02:49:20.058317,Education and Learning,en,,news/2b1c9cd4-aa9c-4afa-8e5f-1d284ea9794c.zip
931,e08f3fb9-266e-4435-8021-eef03215d74d,"ARTIKEL: Fünf Dinge, die Sie an diesem Wochenende in Newton tun können - Newton Beacon von Ihren Nachbarn und Stiftungen",1,2025-12-24 03:13:47.760716,Business and Investment,en,,news/e08f3fb9-266e-4435-8021-eef03215d74d.zip
932,d74b87bf-6319-4252-8c7a-bcc175b4bbb2,"Regular Exercise Doesn’t Just Strengthen the Heart, It Reprograms Its Nerves by University of BristolDecember 23",1,2025-12-24 16:05:44.618995,Education and Learning,en,,news/d74b87bf-6319-4252-8c7a-bcc175b4bbb2.zip
933,bf5ff511-6a4e-4f82-9457-354762889bbe,"Регулярные физические упражнения не только укрепляют сердце, но и перепрограммируют нервы. Бристольский университет. 23 декабря",1,2025-12-24 16:06:01.251477,Education and Learning,en,,news/bf5ff511-6a4e-4f82-9457-354762889bbe.zip
934,0f49b033-7168-400d-b45b-d4727a35680c,"Regular Exercise Doesn’t Just Strengthen the Heart, It Reprograms Its Nerves by University of BristolDecember 23",1,2025-12-24 16:09:47.286045,Education and Learning,en,,news/0f49b033-7168-400d-b45b-d4727a35680c.zip
935,cfca1a5e-78af-4e47-9dfd-f49e941d61dc,"Regular Exercise Doesn’t Just Strengthen the Heart, It Reprograms Its Nerves by University of BristolDecember 23",1,2025-12-24 16:17:20.625386,Education and Learning,en,,news/cfca1a5e-78af-4e47-9dfd-f49e941d61dc.zip
936,19c81027-2ef1-4c03-94a0-dd0c3571a5f6,"Mexico, Peru, and Ethiopia are also embracing this movement, offering travellers the chance to see first-hand how organic coffee is produced and how sustainable practices benefit local communities by offering epic coffee experiences. The result? A journey",1,2025-12-24 21:28:37.126497,Technology,en,,news/19c81027-2ef1-4c03-94a0-dd0c3571a5f6.zip
938,da9a5401-0310-4732-af4f-20d0fcea5c72,Cognitive scientist Steven Pinker shares the books that prove the world is getting better by The Blinkist Team | 2025-11-14,1,2025-12-24 23:35:38.587449,Education and Learning,en,,news/da9a5401-0310-4732-af4f-20d0fcea5c72.zip
939,7b925bef-27bd-4ffa-b9cc-54b010c1e207,"Ученый-когнитивист Стивен Пинкер делится книгами команды Blinkist, доказывающими, что мир становится лучше | 2025-11-14",1,2025-12-24 23:35:55.849239,Education and Learning,en,,news/7b925bef-27bd-4ffa-b9cc-54b010c1e207.zip
940,e6731f44-1471-4617-9ac9-c32c6f581eff,Le scientifique cognitif Steven Pinker partage les livres qui prouvent que le monde s'améliore par The Blinkist Team | 2025-11-14,1,2025-12-24 23:35:59.596524,Education and Learning,en,,news/e6731f44-1471-4617-9ac9-c32c6f581eff.zip
941,85e8d710-db5a-40fa-b368-6335274d8400,"More Details Kim Churchill Live at Communitea Apr 21 Enjoy some live music at More Details Featured Stories View All Stories Cozy Winter Cabins in Canmore and Kananaskis What you’ll find in this post: A handpicked selection of cozy cabins, boutique inn by",1,2025-12-25 00:21:43.161748,Lifestyle and Entertainment,en,,news/85e8d710-db5a-40fa-b368-6335274d8400.zip
942,fff0b5c7-920f-41f1-b6c3-f4b0f08b8b3e,"Our Promise Astonishing adventures that nourish your soul : We are the leading force in creating transformative experiences that not only captivate but also feed the human spirit, fostering a deep connection with nature, culture and community",1,2025-12-25 00:21:51.957775,Lifestyle and Entertainment,en,,news/fff0b5c7-920f-41f1-b6c3-f4b0f08b8b3e.zip
943,ef97cef7-6de2-44f2-bd38-927acb77c383,"Наше обещание Удивительные приключения, которые питают вашу душу: мы являемся ведущей силой в создании революционных впечатлений, которые не только очаровывают, но и питают человеческий дух, укрепляя тесную связь с природой, культурой и обществом",1,2025-12-25 02:25:34.095367,Lifestyle and Entertainment,en,,news/ef97cef7-6de2-44f2-bd38-927acb77c383.zip
944,49e7bf04-88ed-49ec-b796-c6240c0d1fbc,我们的承诺滋养您的灵魂的惊人冒险：我们是创造变革体验的主导力量，这些体验不仅能吸引人心，还能滋养人类精神，促进与自然、文化和社区的深厚联系,1,2025-12-25 02:25:40.347246,Lifestyle and Entertainment,en,,news/49e7bf04-88ed-49ec-b796-c6240c0d1fbc.zip
945,1b7aaee9-7dd8-46fb-86d8-d164db703ab2,"Notre promesse Des aventures incroyables qui nourrissent votre âme : nous sommes la force motrice dans la création d'expériences transformatrices qui non seulement captivent mais nourrissent également l'esprit humain, favorisant un lien profond avec la nature, la culture et la communauté",1,2025-12-25 02:28:02.844095,Lifestyle and Entertainment,en,,news/1b7aaee9-7dd8-46fb-86d8-d164db703ab2.zip
946,576d2784-afdf-42fd-9dfa-0fe500a4286b,"Unser Versprechen Unglaubliche Abenteuer, die deine Seele nähren: Wir sind die treibende Kraft bei der Schaffung transformativer Erlebnisse, die nicht nur fesseln, sondern auch den menschlichen Geist nähren und eine tiefe Verbindung zu Natur, Kultur und Gemeinschaft fördern",1,2025-12-25 02:29:16.100659,Lifestyle and Entertainment,en,,news/576d2784-afdf-42fd-9dfa-0fe500a4286b.zip
947,2b0b246e-5e8f-4288-b093-e2d5376955ff,"АУТЕНТИФИЦИРОВАННАЯ СТАТЬЯ: Статья Boston Globe, опубликованная Центрами услуг Medicare и Medicaid (CMS), поощряет штаты, включающие приоритеты MAHA",1,2025-12-25 02:42:21.661183,News and Politics,en,,news/2b0b246e-5e8f-4288-b093-e2d5376955ff.zip
949,44206dce-52e5-4e4f-872f-5b7db868f90a,"ARTICLE: Connor, Clark & Lunn Infrastructure and Alpenglow Rail announce closing of $280 million private placement financing by a team of seasoned railroad executives with significant experience in the acquisition",1,2025-12-25 03:18:48.76052,Technology,en,,news/44206dce-52e5-4e4f-872f-5b7db868f90a.zip
950,25fb8e11-a86c-4f39-8f51-fd9624e12df1,ARTICLE: The role of energy transition in the battle against climate change by Peter Muldowney The introduction of coal ignited the first major energy transition and powered industry,1,2025-12-25 03:18:58.54608,Technology,en,,news/25fb8e11-a86c-4f39-8f51-fd9624e12df1.zip
951,65f61f5c-2a43-4dff-b261-99c5fe423817,ARTICLE: Trends in asset allocation: The dawning of a total portfolio approach by Peter Muldowney For decades,1,2025-12-25 03:19:08.12041,Business and Investment,en,,news/65f61f5c-2a43-4dff-b261-99c5fe423817.zip
952,d2150de3-1160-496b-8952-ad0c02c16607,"CONTENT: Strategic Exchange “Conversation with Peter Muldowney” in Plans & Trusts October 7, 2025 Peter Muldowney, Senior Vice President and Head of Institutional and Multi-Asset Strategy, speaks with Plans & Trusts about the role of emotional intelligenc",1,2025-12-25 03:19:16.887272,News and Politics,en,,news/d2150de3-1160-496b-8952-ad0c02c16607.zip
953,b792db5e-3ee0-4b62-8978-01fc617f9087,"CONTENT: 2026: The year quality starts to matter again December 18, 2025 | Global Alpha Capital Management Farewell 2025 tech bubble, hello quality-focused reset in 2026",1,2025-12-25 03:19:19.446638,Technology,en,,news/b792db5e-3ee0-4b62-8978-01fc617f9087.zip
